# a		e		inc		node		peri		Manom		H		resamp 
48.4407175868	0.370292887029	0.0572957795131	167.634713679	174.996575987	138.972629936	9.54179646346	7.45338913067
47.8673582171	0.370292887029	0.0572957795131	78.7252169856	198.418050809	297.719890603	8.98863545079	1.87775200483
48.1136319487	0.370292887029	0.0572957795131	109.551837383	241.218647891	80.5290332311	7.64014812676	1.87775200483
48.6920661889	0.370292887029	0.0572957795131	262.331686909	272.267319313	298.171288953	9.90326047797	7.45338913067
47.8877805629	0.370292887029	0.0572957795131	122.573501381	303.31637587	90.3159726604	9.94776608745	7.40328219277
48.6552824761	0.370292887029	0.0572957795131	244.788728063	148.046298049	288.566385595	8.83432857295	5.93136970343
48.2932826281	0.370292887029	0.0572957795131	255.91907437	249.984971422	0.345942804779	9.77637942577	7.2333206639
48.1627933184	0.370292887029	0.0572957795131	230.506454084	128.077638456	256.298421866	9.49424499222	3.50636322826
47.9084656181	0.370292887029	0.0572957795131	281.856654159	64.1185715482	36.1631392681	9.86365183377	5.51907217972
48.419909656	0.370292887029	0.0572957795131	139.815816618	305.339740154	263.995919307	9.62300374775	2.05427149099
48.0181891714	0.370292887029	0.0572957795131	28.915574031	270.637999027	54.3144114469	9.36313718272	5.9074695373
48.2324394714	0.370292887029	0.0572957795131	101.965317912	123.679335628	144.955932298	9.34093825118	5.56619972558
48.6225695773	0.370292887029	0.0572957795131	279.966977374	266.05331344	163.754930621	9.09366792308	0.277818363965
47.9230673811	0.370292887029	0.0572957795131	273.913162942	240.89801246	357.857139	8.38025729745	5.83797760534
48.2029636136	0.370292887029	0.0572957795131	276.520547098	100.038709726	65.3955056105	9.14858945365	7.29390715931
48.2159235798	0.370292887029	0.0572957795131	136.51836914	98.1313723878	316.595669184	7.90921306362	8.02894125011
48.5708762915	0.370292887029	0.0572957795131	186.321579627	206.71181661	191.849351588	9.41676182935	3.22720200396
48.5928309848	0.370292887029	0.0572957795131	280.195927779	49.6431335733	144.012212395	9.07676412167	4.89947828161
48.2976856502	0.370292887029	0.0572957795131	264.855444064	115.565187837	64.6610607898	9.13712834572	4.5544765759
47.8244677585	0.370292887029	0.0572957795131	51.3197116517	337.411410064	241.722886549	8.40213307723	5.73568615245
48.6021914818	0.370292887029	0.0572957795131	302.842238373	273.348969426	327.223198118	9.74858728722	3.92326238998
48.298747006	0.370292887029	0.0572957795131	82.3639789059	44.4739896342	65.0452354058	9.79967892074	3.68502469977
48.7802551525	0.370292887029	0.0572957795131	245.031480255	114.257657133	126.359059097	8.13856812292	5.03637072683
48.0314478912	0.370292887029	0.0572957795131	242.82072191	72.2244223682	281.255280282	8.21465135663	5.34067452993
48.2810325586	0.370292887029	0.0572957795131	14.0563547993	117.611770895	58.5304505255	9.37244111974	4.91475383591
48.6802358184	0.370292887029	0.0572957795131	193.871236342	259.168545879	30.789927148	8.0379362284	5.08447703618
48.1021173962	0.370292887029	0.0572957795131	75.9922569789	248.834346599	324.081154438	9.18653893983	5.75435444305
48.1680789025	0.370292887029	0.0572957795131	203.037008613	122.006027963	321.478142344	9.74643506786	5.63753686532
48.134646422	0.370292887029	0.0572957795131	326.498916079	314.072533661	248.539881446	9.37293833054	4.9791118088
48.2511106097	0.370292887029	0.0572957795131	273.423499353	130.884673784	284.653015167	8.21292658303	2.24651055734
47.8604060851	0.370292887029	0.0572957795131	127.527472328	15.3118936125	136.026687838	7.2226688002	1.40238283035
47.8834591282	0.370292887029	0.0572957795131	107.669080124	79.4756471141	36.4538484742	9.58669809879	6.75659756439
48.1194373646	0.370292887029	0.0572957795131	291.518129974	358.300691922	244.170392879	9.07652491896	4.71058770065
48.0183582116	0.370292887029	0.0572957795131	63.6316535333	160.685900708	15.6909921913	9.18185233132	3.91110058367
48.1635181774	0.370292887029	0.0572957795131	312.668434819	283.09614621	90.1954644696	9.56333924636	4.07651674513
47.9452856281	0.370292887029	0.0572957795131	295.09499563	238.401868691	297.278606279	7.7201315728	6.21893864012
48.5623607561	0.370292887029	0.0572957795131	333.085666361	216.888307799	111.088859336	9.70143206243	5.14494433671
48.1924516005	0.370292887029	0.0572957795131	312.649143872	121.815699203	88.0699627869	9.70323276847	7.37968797125
48.6728412823	0.370292887029	0.0572957795131	227.007232952	241.501928417	150.051511584	9.45708204576	5.90382427758
48.3986947831	0.370292887029	0.0572957795131	162.622241076	195.115120401	209.373027655	8.75237871682	3.1473238125
48.1895813487	0.370292887029	0.0572957795131	241.964687921	86.6921527037	90.4927087716	9.19530551287	4.16316160156
48.1994020938	0.370292887029	0.0572957795131	335.099165254	159.770459854	143.550462136	8.02393559839	9.09071743011
48.3067041544	0.370292887029	0.0572957795131	158.627096719	55.0787854498	199.584363132	9.32869250139	2.37492792611
48.2922899616	0.370292887029	0.0572957795131	290.73500063	32.6433696949	227.067278795	8.71234667995	6.45056076167
48.0015022217	0.370292887029	0.0572957795131	335.034343996	274.707177552	261.544520921	8.16011162651	0.776433701969
47.9391814392	0.370292887029	0.0572957795131	250.20529314	278.780442348	351.43044938	9.83389999872	8.92785916933
48.1953964657	0.370292887029	0.0572957795131	190.777500054	313.723200764	312.904195382	8.88351866181	3.27979932708
47.8686789922	0.370292887029	0.0572957795131	81.1236738245	263.845371672	315.225384	9.11917520863	2.62266524391
48.6512193127	0.370292887029	0.0572957795131	170.720737019	265.382171941	268.025534569	9.80368229388	1.53637960347
48.2752312447	0.370292887029	0.0572957795131	110.359674774	184.869474142	105.881044374	9.2952682922	7.08784997367
48.1540066116	0.370292887029	0.0572957795131	17.0175333117	31.0190001254	105.759710519	9.59908577795	6.35483269604
48.6145594433	0.370292887029	0.0572957795131	332.591280742	137.591082214	22.6318760383	8.91004971643	4.9276306965
48.789024521	0.370292887029	0.0572957795131	251.856148112	283.270573459	120.067465821	8.16995264131	2.39029850297
47.8936144867	0.370292887029	0.0572957795131	34.1494493712	248.497344017	347.812308057	9.9079977519	4.76663509209
48.3133280963	0.370292887029	0.0572957795131	110.521816615	86.1938088364	210.856725082	9.70576729793	5.9706194667
47.8475828902	0.370292887029	0.0572957795131	241.696768422	170.282819163	228.487658795	9.44133514751	4.83180739411
48.660686828	0.370292887029	0.0572957795131	47.4681210495	328.397473978	16.6709557801	6.99723273616	5.03546695056
48.2771398651	0.370292887029	0.0572957795131	112.878202297	23.2053254816	190.743376484	9.9183588009	4.33325943762
47.9506502606	0.370292887029	0.0572957795131	90.5369264796	23.5713454476	67.9075632849	9.97438904162	3.61547893531
48.3509601775	0.370292887029	0.0572957795131	40.1266077248	253.538175924	289.426995235	9.76652564483	2.50555289137
